"","pos","name","date","time","map"
"61906","5","ace","27/05/17","35.588","shoppingvally"
"61912","5","ace","13/08/15","15.565","sjump1"
"91708","8","ace","01/12/15","5.862","sk3lsjump1"
"111623","10","ace","14/04/15","18.910","sk3lsjump10"
"52293","4","ace","18/02/16","30.095","sk3lsjump11"
"61918","5","ace","05/06/14","64.823","sk3lsjump12"
"101672","9","ace","14/11/16","54.936","sk3lsjump13"
"42811","3","ace","28/11/15","30.650","sk3lsjump14"
"52299","4","ace","19/09/17","23.721","sk3lsjump17"
"91717","8","ace","18/09/17","30.468","sk3lsjump18"
"161415","15","ace","22/05/14","87.280","sk3lsjump2"
"42818","3","ace","11/12/14","27.495","sk3lsjump20"
"33916","2","ace","13/02/17","21.319","sk3lsjump22"
"26963","1","ace","02/05/17","66.299","sk3lsjump24"
"61935","5","ace","03/04/16","33.765","sk3lsjump29"
"61936","5","ace","04/04/16","12.875","sk3lsjump3"
"91730","8","ace","08/11/14","24.422","sk3lsjump30"
"52317","4","ace","31/10/16","67.967","sk3lsjump33"
"52321","4","ace","08/10/14","29.627","sk3lsjump37"
"42838","3","ace","27/05/16","104.158","sk3lsjump38"
"81774","7","ace","18/02/15","9.009","sk3lsjump4"
"42841","3","ace","15/07/16","69.898","sk3lsjump40"
"26989","1","ace","18/08/15","57.514","sk3lsjump41"
"33943","2","ace","06/02/17","177.982","sk3lsjump42"
"71836","6","ace","09/03/15","165.816","sk3lsjump45"
"61953","5","ace","04/11/16","85.658","sk3lsjump46"
"91744","8","ace","27/11/15","31.592","sk3lsjump47"
"81782","7","ace","08/04/17","28.385","sk3lsjump48"
"81783","7","ace","14/11/14","195.817","sk3lsjump49"
"42850","3","ace","04/04/16","12.891","sk3lsjump5"
"71842","6","ace","04/04/16","5.691","sk3lsjump6"
"161436","15","ace","17/11/14","9.184","sk3lsjump8"
"61961","5","ace","10/02/15","5.384","sk3lsjump9"
"71846","6","ace","29/08/17","97.937","sk3lslongjump1"
"81792","7","ace","13/05/15","16.365","sk8_jump5"
"33965","2","ace","04/03/18","11.668","skateandjump"
"27010","1","ace","14/04/17","3.590","skatejumps"
"42866","3","ace","11/05/16","9.840","skilljumpz2"
"101720","9","ace","11/06/15","4.720","skippingstones"
"61975","5","ace","17/01/16","20.987","slipknotjump"
"61977","5","ace","11/01/15","9.621","slipmap11"
"42880","3","ace","05/02/16","44.290","slipmap12"
"141553","13","ace","11/10/14","21.391","slipmap14a"
"27024","1","ace","11/05/16","9.884","slipmap15"
"71867","6","ace","11/01/15","9.450","slipmap17"
"42888","3","ace","07/04/15","33.348","slipmap18"
"81812","7","ace","16/02/16","3.992","slipmap19b"
"33997","2","ace","18/10/17","22.895","slipmap2"
"91776","8","ace","28/06/17","110.262","slipmap20"
"61991","5","ace","13/09/17","46.098","slipmap21"
"34003","2","ace","20/02/16","10.010","slipmap26"
"111693","10","ace","20/05/14","50.034","slipmap27b"
"27038","1","ace","16/05/17","27.214","slipmap29"
"42903","3","ace","02/11/16","161.107","slipmap32"
"81824","7","ace","10/01/15","10.028","slipmap33"
"52386","4","ace","23/11/17","17.690","slipmap34"
"91788","8","ace","05/12/17","31.118","slipmap36"
"191324","18","ace","11/12/14","23.567","slipmap37"
"101748","9","ace","17/10/14","52.190","slipmap38"
"171424","16","ace","09/02/15","24.632","slipmap39"
"52392","4","ace","14/11/14","21.821","slipmap3a"
"81832","7","ace","26/10/16","29.444","slipmap40"
"141576","13","ace","09/02/15","24.098","slipmap41"
"81834","7","ace","09/12/16","87.759","slipmap43"
"52398","4","ace","26/10/16","89.406","slipmap44"
"71892","6","ace","09/02/17","21.263","slipmap45"
"111708","10","ace","14/09/17","16.736","slipmap46b"
"81837","7","ace","09/10/15","20.629","slipmap47"
"81840","7","ace","15/12/17","29.067","slipmap6"
"27061","1","ace","19/09/17","13.993","slipmap7a"
"52406","4","ace","23/11/15","13.186","slipmap8"
"121676","11","ace","07/02/14","51.537","slipmap9b"
"52409","4","ace","20/11/16","43.505","slowjump1"
"81849","7","ace","01/12/17","30.727","slyskyjump"
"101770","9","ace","03/02/14","24.974","smalljumpin"
"27079","1","ace","06/11/15","2.540","smaug4"
"27081","1","ace","01/10/17","18.155","smaug6"
"62038","5","ace","05/07/17","12.604","smaug8"
"101785","9","ace","30/05/14","53.354","snakej7"
"27090","1","ace","16/12/16","13.359","snakej9a"
"52437","4","ace","17/05/15","12.024","snakerace1edit"
"62051","5","ace","28/11/15","24.241","sonicjump"
"81876","7","ace","21/11/16","31.771","sonicjump5"
"27973","1","ace","29/12/16","60.272","sonicjump9"
"81879","7","ace","23/11/16","35.642","souljumps"
"131654","12","ace","10/08/15","64.666","spec2tjm1"
"42980","3","ace","27/06/16","59.985","speed"
"111751","10","ace","31/10/15","22.240","spiderjump2"
"71944","6","ace","01/04/17","24.034","spjump10"
"42991","3","ace","08/04/17","12.906","spjump17"
"62073","5","ace","09/11/17","9.813","spjump18"
"81900","7","ace","19/04/15","40.043","spjump24"
"191373","18","ace","06/06/14","55.491","spjump26"
"62084","5","ace","09/02/16","94.790","spjump28"
"81907","7","ace","31/01/17","31.400","spjump30"
"43009","3","ace","10/12/16","20.027","spjump31a"
"62089","5","ace","12/12/16","60.219","spjump32b"
"52481","4","ace","06/07/15","78.328","spjump34"
"81915","7","ace","21/04/15","12.008","spjump6"
"91877","8","ace","06/01/15","36.449","spjump7"
"81917","7","ace","17/04/15","9.248","spjump8"
"81921","7","ace","14/10/15","5.195","splashjumps3"
"52495","4","ace","13/02/16","3.674","spskate1"
"52497","4","ace","09/09/17","3.308","spskate2"
"62146","5","ace","03/05/15","2.189","spskate3"
"28032","1","ace","19/05/17","4.088","spydajump1"
"71991","6","ace","10/02/15","5.570","spylevel1"
"62158","5","ace","07/02/17","21.365","spyskip1"
"91900","8","ace","30/07/16","13.176","spyskip3"
"43045","3","ace","25/02/16","31.194","spytrick1"
"43046","3","ace","11/02/16","16.535","spytrick2"
"34716","2","ace","15/08/17","3.636","spyzjump1"
"28051","1","ace","17/10/17","17.627","spyzjump10"
"62168","5","ace","29/11/16","63.772","spyzjump16"
"43051","3","ace","25/10/17","6.634","spyzjump2"
"81950","7","ace","25/08/17","7.209","spyzjump3"
"62171","5","ace","02/05/17","7.337","spyzjump4"
"81954","7","ace","14/03/15","8.486","spyzjump7"
"91915","8","ace","02/10/15","5.984","spyzjump8"
"72017","6","ace","19/09/17","27.878","sspeedmap1"
"62179","5","ace","29/11/16","38.105","st0k3djump1"
"62180","5","ace","02/11/15","15.928","st0rm1"
"111827","10","ace","17/11/14","21.038","st0rm2"
"121785","11","ace","16/02/16","13.920","stiffjump1"
"52541","4","ace","26/03/17","10.826","stiffjump3"
"101883","9","ace","12/02/18","9.219","stiffjump4"
"62190","5","ace","30/03/16","34.262","stilljump1"
"34757","2","ace","16/09/17","69.976","stormjump2"
"121791","11","ace","01/04/16","86.614","stormjump3"
"43077","3","ace","03/06/17","11.606","strafejumping"
"91937","8","ace","19/12/17","9.657","strrace"
"121797","11","ace","13/08/15","5.199","strramps"
"52554","4","ace","13/03/15","32.943","stubbsyjump1"
"101894","9","ace","03/11/14","35.167","stubbsyjump10"
"62202","5","ace","18/08/15","193.804","stubbsyjump11"
"81985","7","ace","26/08/15","58.666","stubbsyjump15"
"52563","4","ace","14/10/16","63.079","stubbsyjump18"
"62210","5","ace","14/10/16","64.684","stubbsyjump19"
"43093","3","ace","13/06/15","38.695","stubbsyjump2"
"62212","5","ace","27/03/16","59.498","stubbsyjump20"
"52567","4","ace","20/06/14","69.153","stubbsyjump21"
"151669","14","ace","15/10/16","64.244","stubbsyjump22"
"43097","3","ace","30/08/17","32.393","stubbsyjump23"
"81994","7","ace","05/04/16","47.460","stubbsyjump24"
"151673","14","ace","13/04/15","163.728","stubbsyjump26"
"52573","4","ace","18/10/15","127.683","stubbsyjump27"
"62220","5","ace","14/04/17","46.994","stubbsyjump28"
"121819","11","ace","13/06/15","36.292","stubbsyjump3"
"101915","9","ace","28/11/16","233.532","stubbsyjump30"
"62226","5","ace","13/06/15","564.211","stubbsyjump34"
"34807","2","ace","19/03/16","388.762","stubbsyjump35"
"52583","4","ace","23/03/17","305.222","stubbsyjump37"
"62230","5","ace","05/08/15","801.897","stubbsyjump39"
"62231","5","ace","24/06/15","54.179","stubbsyjump4"
"91966","8","ace","31/07/15","782.203","stubbsyjump40"
"62234","5","ace","02/11/15","1171.561","stubbsyjump42"
"52593","4","ace","19/10/15","18.672","stubbsyjump6"
"62240","5","ace","20/02/16","35.957","stubbsyjump8"
"52597","4","ace","31/03/17","50.982","stubbsyjumpvendm2"
"82020","7","ace","05/12/16","27.568","talljump3"
"101931","9","ace","12/03/15","17.163","talljump4"
"72087","6","ace","22/04/15","21.170","tehgrassrace"
"91984","8","ace","27/05/16","23.816","tehhaunted"
"43454","3","ace","24/11/15","9.771","tehjump5"
"62259","5","ace","26/11/16","32.811","tehjump7"
"43461","3","ace","09/12/15","4.335","test0rv0.5"
"43464","3","ace","07/05/17","34.160","tgajump1"
"34856","2","ace","16/12/15","8.362","tgajump3"
"72115","6","ace","26/09/17","32.417","theepicrace"
"34871","2","ace","13/10/15","2.455","thejump"
"82049","7","ace","06/11/14","25.640","thenewcastro1"
"62281","5","ace","16/03/18","10.176","therails"
"43485","3","ace","12/09/17","16.274","thestruggleh"
"121863","11","ace","05/11/17","17.121","thewill1"
"62284","5","ace","17/04/15","136.387","thewill10"
"92011","8","ace","14/01/16","14.757","thewill11"
"101965","9","ace","29/10/14","5.053","thewill13"
"34889","2","ace","27/10/17","38.658","thewill15"
"92016","8","ace","19/04/15","20.225","thewill17"
"29065","1","ace","20/11/17","4.884","thewill18"
"43497","3","ace","07/02/17","26.193","thewill19"
"111920","10","ace","23/12/15","31.756","thewill2"
"82063","7","ace","02/12/15","12.132","thewill20"
"72134","6","ace","20/05/16","14.944","thewill21"
"29072","1","ace","25/11/17","24.897","thewill24"
"52664","4","ace","10/10/15","6.231","thewill27"
"82072","7","ace","01/01/15","18.134","thewill3"
"141782","13","ace","24/04/17","22.485","thewill32"
"34918","2","ace","14/11/17","9.421","thewill33"
"34920","2","ace","25/10/17","178.852","thewill34"
"101985","9","ace","05/04/16","28.928","thewill35"
"92036","8","ace","05/09/15","19.811","thewill37"
"62313","5","ace","17/12/16","24.233","thewill38"
"131837","12","ace","25/11/15","4.545","thewill39"
"92039","8","ace","02/05/15","36.844","thewill4"
"43531","3","ace","22/10/14","67.504","thewill40"
"101993","9","ace","19/01/15","13.686","thewill42"
"111942","10","ace","12/10/15","27.085","thewill44"
"43537","3","ace","22/09/17","149.473","thewill45"
"62322","5","ace","24/07/15","14.842","thewill46"
"72160","6","ace","30/09/17","69.091","thewill47"
"43545","3","ace","27/02/16","43.131","thewill51"
"62328","5","ace","02/12/15","6.684","thewill52"
"62329","5","ace","03/04/16","22.963","thewill53"
"34952","2","ace","05/02/17","8.673","thewill56"
"34958","2","ace","22/08/17","18.888","thewill6"
"62337","5","ace","18/10/15","4.448","thewill61"
"102011","9","ace","21/01/17","35.873","thewill64"
"52709","4","ace","31/08/16","8.342","thewill66"
"92063","8","ace","15/09/15","40.209","thewill67"
"52711","4","ace","17/02/16","9.973","thewill68"
"210006","1","ace","01/12/15","4.379","thewill9"
"111967","10","ace","29/10/15","11.278","tjumps1"
"62353","5","ace","31/03/17","13.212","tjumps2"
"111969","10","ace","07/03/15","13.231","tjumps3"
"43581","3","ace","22/04/16","27.098","tonyscage"
"34988","2","ace","26/08/17","20.857","tonysindustry"
"34998","2","ace","19/01/16","28.788","towercrates"
"52736","4","ace","21/10/15","8.172","toxicjump"
"43604","3","ace","06/07/15","35.746","triggz-jump18"
"72214","6","ace","30/03/17","38.639","triggz-jump2"
"52752","4","ace","25/11/17","10.774","triggz-jump3"
"52755","4","ace","23/08/15","25.479","triggz-jump6"
"210046","1","ace","08/02/15","5.517","triggz-jump9"
"72228","6","ace","08/09/17","9.562","tritontryout2"
"121962","11","ace","03/07/15","15.219","tw2"
"62408","5","ace","30/12/17","57.406","ughhjumps2"
"52780","4","ace","15/10/15","44.489","ughhjumps3"
"82168","7","ace","26/02/15","15.893","untruejump1"
"82169","7","ace","12/05/14","3.536","uraniumlv1"
"52785","4","ace","06/01/18","9.776","uranjump11"
"72249","6","ace","14/11/16","59.117","uranjump12"
"131917","12","ace","22/02/18","82.031","uranjump14"
"92133","8","ace","10/11/14","12.959","uranjump2"
"102083","9","ace","10/10/15","4.804","uranjump3"
"102089","9","ace","28/10/14","15.268","uranramps"
"43660","3","ace","03/04/16","26.820","uzijump1"
"92142","8","ace","24/06/15","8.593","uzijump3a"
"43662","3","ace","07/01/16","82.492","vjjump3"
"72269","6","ace","04/01/15","29.368","void4"
"72271","6","ace","20/06/15","40.616","void6"
"35077","2","ace","15/05/15","7.798","wauwau10"
"102101","9","ace","11/05/16","11.045","wauwau3"
"62440","5","ace","07/09/15","25.936","wcjmp1"
"112048","10","ace","22/10/15","32.473","weedsjump2"
"72281","6","ace","05/01/18","29.206","weedsjump3"
"141889","13","ace","05/05/15","17.616","weedsjump5"
"62450","5","ace","17/12/16","7.634","whosh"
"52827","4","ace","13/11/17","6.474","winjump1"
"62453","5","ace","31/12/15","18.629","winjump4"
"35718","2","ace","02/11/16","33.222","wtf"
"102129","9","ace","09/09/15","6.486","ww1"
"72303","6","ace","04/05/15","175.973","ww2"
"62470","5","ace","03/11/15","40.739","x-jump1"
"35727","2","ace","3/19/15","11.477","xcjump1"
"43715","3","ace","26/03/17","61.144","xjump1"
"112079","10","ace","11/04/15","38.231","xq1"
"131967","12","ace","09/05/14","60.130","xqadren"
"112083","10","ace","06/11/14","13.960","xqcrap3"
"92195","8","ace","22/07/15","6.852","xqcrap4"
"35744","2","ace","29/09/15","10.840","xqcrap5"
"82244","7","ace","26/03/15","49.555","xqicedom"
"35752","2","ace","10/02/17","2.744","xqjump12"
"82251","7","ace","28/08/17","30.982","xqjump15"
"35761","2","ace","20/11/16","24.867","xqjump18"
"82255","7","ace","15/10/15","43.786","xqjump19"
"43745","3","ace","22/07/15","31.205","xqjump20"
"62501","5","ace","08/04/15","5.445","xqjump21"
"62503","5","ace","14/04/15","5.642","xqjump23"
"72339","6","ace","08/10/14","12.534","xqjump25"
"62506","5","ace","24/04/17","14.289","xqjump26"
"92218","8","ace","15/10/14","91.632","xqjump27"
"43755","3","ace","01/11/15","13.239","xqjump28"
"35779","2","ace","26/08/17","32.558","xqjump29"
"92221","8","ace","07/01/15","20.983","xqjump3"
"210176","1","ace","10/06/15","4.294","xqjump32"
"62518","5","ace","23/12/16","21.802","xqjump36"
"62521","5","ace","27/05/16","27.739","xqjump38"
"72355","6","ace","31/05/16","16.692","xqjump4"
"62524","5","ace","20/11/17","4.176","xqjump40"
"82280","7","ace","04/05/15","35.627","xqjump41"
"112123","10","ace","16/10/14","71.527","xqjump42"
"132010","12","ace","04/01/15","84.861","xqjump43"
"43781","3","ace","17/12/16","6.144","xqjump45"
"102189","9","ace","08/10/15","7.650","xqjump47"
"82287","7","ace","10/07/15","85.498","xqjump48"
"35828","2","ace","03/11/16","10.758","xqjump8"
"72376","6","ace","30/12/17","8.794","xqnewb1"
"43799","3","ace","08/08/15","14.618","xqnewb2"
"102204","9","ace","06/01/15","10.289","xqnewb3"
"92256","8","ace","23/01/16","12.608","xqnewb4"
"112146","10","ace","21/10/14","13.502","xqnewb6"
"82306","7","ace","04/04/16","14.721","xqnewb8"
"62555","5","ace","17/12/16","34.174","xqracing"
"72387","6","ace","01/11/16","23.567","xspawnjump_2"
"35853","2","ace","03/04/16","43.044","xysanttreehouse"
"35854","2","ace","24/11/15","6.463","xyzjump1"
"52952","4","ace","24/03/16","18.634","zfm_jump"
"72397","6","ace","16/02/18","22.053","ziolojumps10"
"62570","5","ace","12/11/17","24.113","ziolojumps5"
"43829","3","ace","15/07/15","55.044","ziolojumps8"
"62575","5","ace","16/10/15","38.399","zmanjump2"
"82330","7","ace","05/02/16","10.070","sgm2"
"43837","3","ace","01/09/17","14.430","sgm3"
"52967","4","ace","03/08/16","190.693","acejumps17"
"43839","3","ace","14/08/15","47.405","iceicebaby"
"35882","2","ace","05/02/16","19.742","iceicebaby2"
"112175","10","ace","13/08/15","20.942","mzc3"
"52971","4","ace","19/10/15","21.592","mzc4"
"52972","4","ace","21/09/17","10.362","mzc6"
"43845","3","ace","19/01/16","21.785","mzc7"
"82338","7","ace","03/11/15","8.776","mzc9"
"52975","4","ace","12/08/15","17.462","mzc10"
"52976","4","ace","18/02/18","30.406","cube1"
"62590","5","ace","23/08/15","37.480","theepicrace2"
"52980","4","ace","16/02/18","54.017","nubjumps1"
"82344","7","ace","30/11/16","17.015","nubrace1"
"92299","8","ace","20/09/15","19.775","jupiter6"
"72425","6","ace","28/09/15","82.477","kickassmzc"
"82347","7","ace","30/09/15","17.781","layers01"
"43858","3","ace","02/10/15","31.622","layers02"
"112188","10","ace","09/10/15","30.629","layers03"
"82349","7","ace","21/10/15","38.159","jupiter7"
"62601","5","ace","21/10/15","19.305","layers04"
"52989","4","ace","26/10/15","208.885","rapture01"
"82352","7","ace","31/10/15","42.254","relentless"
"52991","4","ace","02/11/15","143.968","rapture02"
"102256","9","ace","05/11/15","16.233","q2jt15_tigers"
"82355","7","ace","07/11/15","20.785","q2jt15_lions"
"92310","8","ace","11/11/15","30.805","n00bz0r-01"
"92311","8","ace","12/11/15","19.159","q2jt15_cheetahs"
"72438","6","ace","10/03/18","23.490","q2jt15_rabbits"
"52997","4","ace","14/11/15","24.574","bw5"
"92314","8","ace","16/11/15","40.620","n00bz0r-02"
"72441","6","ace","17/11/15","28.136","layers05"
"43873","3","ace","15/02/18","28.817","n00bz0r-03"
"53001","4","ace","26/11/15","18.481","duelingtowers"
"210275","1","ace","05/12/15","32.725","acejumps18"
"92319","8","ace","08/12/15","36.649","acejumps19"
"72446","6","ace","14/01/16","181.376","n00bz0r-04a"
"72447","6","ace","24/12/15","14.394","antioch"
"62619","5","ace","30/12/15","9.479","wobluda_fix"
"102269","9","ace","04/01/16","15.566","adrenjumps49"
"72451","6","ace","06/01/16","37.747","sgm5"
"35931","2","ace","06/01/16","304.485","acejumps21"
"53011","4","ace","10/01/16","28.593","n00bz0r-05"
"53012","4","ace","12/01/16","34.884","adrenjumps50"
"53013","4","ace","27/03/17","47.604","stonerjumps1"
"82376","7","ace","18/01/16","24.782","kr3w-1"
"53015","4","ace","13/12/17","58.750","stonerjumps2"
"72458","6","ace","27/08/17","29.214","0wnz4"
"35938","2","ace","10/12/16","65.203","stonerjumps3"
"72460","6","ace","25/01/16","24.419","0wnz5"
"43893","3","ace","26/01/16","101.737","stonerjumps4"
"53020","4","ace","05/02/16","60.057","acejumps22"
"92337","8","ace","30/01/16","16.189","0wnz6"
"92338","8","ace","04/02/16","30.062","adrenjumps51"
"92339","8","ace","04/02/16","24.994","acejumps23"
"92340","8","ace","05/02/16","27.954","stonerjumps5"
"142049","13","ace","10/02/16","40.412","acejumps24"
"53026","4","ace","12/02/16","116.052","stonerjumps6"
"62640","5","ace","08/02/18","20.948","0wnz7"
"35950","2","ace","16/02/16","90.415","stonerjumps7"
"72471","6","ace","19/02/16","86.484","stonerjumps8"
"62644","5","ace","25/02/16","44.931","stonerjumps9"
"62645","5","ace","28/02/16","27.263","layers06"
"43907","3","ace","26/02/16","85.726","stonerjumps10"
"102295","9","ace","27/02/16","24.928","sem1"
"102296","9","ace","03/04/16","37.483","stonerjumps11"
"43910","3","ace","15/03/16","77.441","stonerjumps12"
"62650","5","ace","20/03/16","49.764","stonerjumps13"
"43912","3","ace","23/03/16","392.734","acejumps25"
"35961","2","ace","08/04/16","70.859","acejumps26"
"43914","3","ace","10/04/16","170.089","hangtime2-2"
"43915","3","ace","25/04/16","214.583","acejumps27"
"35964","2","ace","29/05/16","19.758","fly2_ice"
"72485","6","ace","25/02/18","55.418","acejumps29"
"53044","4","ace","18/07/16","27.148","acejumps30"
"43919","3","ace","27/12/16","89.615","hangtime2-1"
"53047","4","ace","18/10/16","65.328","kr3w-2"
"35971","2","ace","26/10/16","31.603","layers07"
"35972","2","ace","31/10/16","179.418","acejumps32"
"210325","1","ace","07/04/17","13.261","locus1"
"53052","4","ace","07/12/16","15.140","locus2"
"35976","2","ace","07/12/16","22.038","locus3"
"43929","3","ace","27/12/16","19.721","acejumps33"
"43930","3","ace","18/01/17","22.546","mako1"
"53056","4","ace","21/02/17","6801.985","ataraxia"
"35980","2","ace","04/03/17","43.364","acejumps34"
"43933","3","ace","05/03/17","32.536","acejumps35"
"62671","5","ace","06/03/17","39.733","mzcagain"
"43935","3","ace","08/04/17","53.952","acejumps36"
"53061","4","ace","23/03/17","35.025","mzccross"
"53062","4","ace","22/05/17","86.094","acejumps37"
"92371","8","ace","14/06/17","43.203","mzcgoblin"
"35987","2","ace","18/08/17","16.879","acejumps38"
"35988","2","ace","08/09/17","12.747","adrenjumps52"
"53066","4","ace","13/10/17","31.855","acejumps39"
"72507","6","ace","14/08/17","45.064","adrenjumps53"
"53068","4","ace","24/08/17","30.518","mzc_czesc"
"43944","3","ace","27/08/17","25.727","n00bz0r-06"
"62682","5","ace","09/09/17","27.623","n00bz0r-07"
"62683","5","ace","08/09/17","99.713","acejumps40"
"53072","4","ace","22/09/17","28.351","slipmap51"
"72513","6","ace","26/09/17","25.696","slipmap52"
"53074","4","ace","30/09/17","54.036","acejumps41"
"53075","4","ace","02/10/17","14.226","quaztourn"
"62688","5","ace","02/10/17","25.584","q2jt2017by4b"
"62689","5","ace","03/10/17","34.812","mako2"
"43954","3","ace","21/10/17","116.603","stonerjumps15"
"43955","3","ace","13/10/17","25.074","locus4"
"36004","2","ace","16/10/17","245.592","mako4"
"53082","4","ace","14/10/17","20.207","nubrace2"
"43958","3","ace","21/10/17","12.652","mzc_hat"
"82438","7","ace","20/10/17","29.127","nubrace3"
"62697","5","ace","18/10/17","36.127","stonerjumps14"
"62698","5","ace","23/10/17","14.914","mzc_banks"
"82441","7","ace","25/10/17","56.964","divyjumps1"
"36012","2","ace","27/10/17","21.895","xtrajump1"
"53090","4","ace","28/10/17","23.768","xtrajump2"
"36014","2","ace","15/12/17","20.594","xtrajump3"
"36015","2","ace","30/12/17","41.139","mako6"
"43969","3","ace","01/11/17","25.968","mzc_scratch"
"53095","4","ace","06/11/17","24.799","mapkis1"
"102345","9","ace","25/11/17","115.021","acejumps43"
"62713","5","ace","13/11/17","36.608","nubrace5"
"36027","2","ace","19/11/17","90.116","stonerjumps17"
"43979","3","ace","21/11/17","61.653","divyjumps3"
"112284","10","ace","22/11/17","21.352","acejumps46"
"36030","2","ace","25/11/17","40.068","lilpain"
"36037","2","ace","03/12/17","34.129","putt-jumps"
"43987","3","ace","09/12/17","35.769","stonerjumps18"
"43988","3","ace","09/12/17","42.903","aids_race"
"43989","3","ace","28/12/17","15.599","crap_jump"
"43990","3","ace","28/12/17","28.813","crap_jump2"
"43992","3","ace","03/01/18","44.688","stonerjumps19"
"62729","5","ace","15/09/17","17.298","anijump2.fixed"
"36048","2","ace","08/01/18","18.919","4jumps1"
"36050","2","ace","08/01/18","20.503","4jumps3"
"102360","9","ace","08/01/18","33.089","4jumps4"
"43999","3","ace","18/01/18","23.813","4jumps6"
"44000","3","ace","18/01/18","23.452","4jumps7"
"62737","5","ace","18/01/18","18.565","4jumps8"
"62739","5","ace","21/01/18","24.969","4jumps12"
"53286","4","ace","21/01/18","21.630","4jumps10"
"82481","7","ace","21/01/18","27.734","4jumps9"
"112312","10","ace","09/02/18","19.530","4jumps20"
"210425","1","ace","12/02/18","178.575","aircjumps"
"102381","9","ace","19/02/18","17.443","nubrace7"
"62757","5","ace","18/02/18","32.729","mako5"
"44022","3","ace","20/02/18","23.231","nubrace8"
"82496","7","ace","26/02/18","31.691","nubjumps2"
"44024","3","ace","02/03/18","24.496","nubjumps3"
"62761","5","ace","05/03/18","42.066","slipmap30b"
"62762","5","ace","07/03/18","165.335","acejumps48"
"92445","8","ace","01/09/17","12.998","railjump#1"
"44030","3","ace","17/06/15","8.145","railjump#2"
